Date,Site,Transect,Meas_Type,Depth_cm_initial,Depth_ft_initial,Width_m,Depth_cm_final,Approx_lat,Approx_long,Width_method,notes
9/14/2023,SfkEel_Standish,7,Depth,36,,,36,,,,
9/14/2023,SfkEel_Standish,7,Depth,38,,,38,,,,
9/14/2023,SfkEel_Standish,7,Depth,32,,,32,,,,
9/14/2023,SfkEel_Standish,7,Depth,30,,,30,,,,
9/14/2023,SfkEel_Standish,7,Depth,19,,,19,,,,
9/14/2023,SfkEel_Standish,8,Width,,,14.1,,39.8756814,-123.7138009,range_finder,
9/14/2023,SfkEel_Standish,8,Depth,20,,,20,,,,
9/14/2023,SfkEel_Standish,8,Depth,33,,,33,,,,
9/14/2023,SfkEel_Standish,8,Depth,35,,,35,,,,
9/14/2023,SfkEel_Standish,8,Depth,50,,,50,,,,
9/14/2023,SfkEel_Standish,8,Depth,52,,,52,,,,
9/14/2023,SfkEel_Standish,8,Depth,60,,,60,,,,
9/14/2023,SfkEel_Standish,8,Depth,54,,,54,,,,
9/14/2023,SfkEel_Standish,8,Depth,45,,,45,,,,
9/14/2023,SfkEel_Standish,9,Width,,,12.3,,39.8763319,-123.7149108,range_finder,
9/14/2023,SfkEel_Standish,9,Depth,,2.8,,85,,,,
9/14/2023,SfkEel_Standish,9,Depth,,2.3,,70,,,,
9/14/2023,SfkEel_Standish,9,Depth,,2.4,,73,,,,
9/14/2023,SfkEel_Standish,9,Depth,,2,,61,,,,
9/14/2023,SfkEel_Standish,9,Depth,,1.8,,55,,,,
9/14/2023,SfkEel_Standish,9,Depth,,3.3,,101,,,,
9/14/2023,SfkEel_Standish,9,Depth,35,,,35,,,,
9/14/2023,SfkEel_Standish,9,Depth,,1.7,,52,,,,
9/14/2023,SfkEel_Standish,10,Width,,,20.4,,39.8773091,-123.7153071,range_finder,
9/14/2023,SfkEel_Standish,10,Depth,5,,,5,,,,
9/14/2023,SfkEel_Standish,10,Depth,15,,,15,,,,
9/14/2023,SfkEel_Standish,10,Depth,20,,,20,,,,
9/14/2023,SfkEel_Standish,10,Depth,14,,,14,,,,
9/14/2023,SfkEel_Standish,10,Depth,30,,,30,,,,
9/14/2023,SfkEel_Standish,10,Depth,40,,,40,,,,
9/14/2023,SfkEel_Standish,10,Depth,55,,,55,,,,
9/14/2023,SfkEel_Standish,10,Depth,100,,,100,,,,
9/14/2023,SfkEel_Standish,11,Width,,,13.7,,39.8779765,-123.7170624,range_finder,
9/14/2023,SfkEel_Standish,11,Depth,65,,,65,,,,
9/14/2023,SfkEel_Standish,11,Depth,,6.7,,204,,,,
9/14/2023,SfkEel_Standish,11,Depth,,6.8,,207,,,,
9/14/2023,SfkEel_Standish,11,Depth,,5.4,,165,,,,
9/14/2023,SfkEel_Standish,11,Depth,,4,,122,,,,
9/14/2023,SfkEel_Standish,11,Depth,,3.3,,101,,,,
9/14/2023,SfkEel_Standish,11,Depth,,1.6,,49,,,,
9/14/2023,SfkEel_Standish,11,Depth,30,,,30,,,,
9/14/2023,SfkEel_Standish,12,Width,,,9.8,,39.876795,-123.717918,range_finder,
9/14/2023,SfkEel_Standish,12,Depth,17,,,17,,,,
9/14/2023,SfkEel_Standish,12,Depth,45,,,45,,,,
9/14/2023,SfkEel_Standish,12,Depth,30,,,30,,,,
9/14/2023,SfkEel_Standish,12,Depth,45,,,45,,,,
9/14/2023,SfkEel_Standish,12,Depth,45,,,45,,,,
9/14/2023,SfkEel_Standish,12,Depth,50,,,50,,,,
9/14/2023,SfkEel_Standish,12,Depth,30,,,30,,,,
9/14/2023,SfkEel_Standish,12,Depth,42,,,42,,,,
9/14/2023,SfkEel_Standish,13,Width,,,8.7,,39.876142,-123.7182468,range_finder,
9/14/2023,SfkEel_Standish,13,Depth,70,,,70,,,,
9/14/2023,SfkEel_Standish,13,Depth,22,,,22,,,,
9/14/2023,SfkEel_Standish,13,Depth,80,,,80,,,,
9/14/2023,SfkEel_Standish,13,Depth,80,,,80,,,,
9/14/2023,SfkEel_Standish,13,Depth,60,,,60,,,,
9/14/2023,SfkEel_Standish,13,Depth,60,,,60,,,,
9/14/2023,SfkEel_Standish,13,Depth,20,,,20,,,,
9/14/2023,SfkEel_Standish,13,Depth,22,,,22,,,,
9/14/2023,SfkEel_Standish,14,Width,,,30.4,,39.8754653,-123.7192649,range_finder,
9/14/2023,SfkEel_Standish,14,Depth,25,,,25,,,,
9/14/2023,SfkEel_Standish,14,Depth,45,,,45,,,,
9/14/2023,SfkEel_Standish,14,Depth,50,,,50,,,,
9/14/2023,SfkEel_Standish,14,Depth,53,,,53,,,,
9/14/2023,SfkEel_Standish,14,Depth,55,,,55,,,,
9/14/2023,SfkEel_Standish,14,Depth,67,,,67,,,,
9/14/2023,SfkEel_Standish,14,Depth,96,,,96,,,,
9/14/2023,SfkEel_Standish,14,Depth,60,,,60,,,,
9/14/2023,SfkEel_Standish,15,Width,,,18.1,,39.8744669,-123.7203975,range_finder,
9/14/2023,SfkEel_Standish,15,Depth,20,,,20,,,,
9/14/2023,SfkEel_Standish,15,Depth,40,,,40,,,,
9/14/2023,SfkEel_Standish,15,Depth,53,,,53,,,,
9/14/2023,SfkEel_Standish,15,Depth,105,,,105,,,,
9/14/2023,SfkEel_Standish,15,Depth,145,,,145,,,,
9/14/2023,SfkEel_Standish,15,Depth,136,,,136,,,,
9/14/2023,SfkEel_Standish,15,Depth,85,,,85,,,,
9/14/2023,SfkEel_Standish,15,Depth,38,,,38,,,,
9/14/2023,SfkEel_Standish,16,Width,,,22.6,,39.873761,-123.7207652,range_finder,
9/14/2023,SfkEel_Standish,16,Depth,,2.7,,82,,,,
9/14/2023,SfkEel_Standish,16,Depth,,3.3,,101,,,,
9/14/2023,SfkEel_Standish,16,Depth,,4.5,,137,,,,
9/14/2023,SfkEel_Standish,16,Depth,,4.8,,146,,,,
9/14/2023,SfkEel_Standish,16,Depth,,4.6,,140,,,,
9/14/2023,SfkEel_Standish,16,Depth,,4.3,,131,,,,
9/14/2023,SfkEel_Standish,16,Depth,,3.3,,101,,,,
9/14/2023,SfkEel_Standish,16,Depth,30,,,30,,,,
9/14/2023,SfkEel_Standish,17,Width,,,18.2,,39.8736659,-123.7223819,range_finder,
9/14/2023,SfkEel_Standish,17,Depth,70,,,70,,,,
9/14/2023,SfkEel_Standish,17,Depth,,3,,91,,,,
9/14/2023,SfkEel_Standish,17,Depth,,3.8,,116,,,,
9/14/2023,SfkEel_Standish,17,Depth,,4.8,,146,,,,
9/14/2023,SfkEel_Standish,17,Depth,,4.4,,134,,,,
9/14/2023,SfkEel_Standish,17,Depth,,3.7,,113,,,,
9/14/2023,SfkEel_Standish,17,Depth,,2.7,,82,,,,
9/14/2023,SfkEel_Standish,17,Depth,,1.7,,52,,,,
9/14/2023,SfkEel_Standish,18,Width,,,18.6,,39.874298,-123.7234354,range_finder,
9/14/2023,SfkEel_Standish,18,Depth,16,,,16,,,,
9/14/2023,SfkEel_Standish,18,Depth,28,,,28,,,,
9/14/2023,SfkEel_Standish,18,Depth,34,,,34,,,,
9/14/2023,SfkEel_Standish,18,Depth,55,,,55,,,,
9/14/2023,SfkEel_Standish,18,Depth,60,,,60,,,,
9/14/2023,SfkEel_Standish,18,Depth,45,,,45,,,,
9/14/2023,SfkEel_Standish,18,Depth,65,,,65,,,,
9/14/2023,SfkEel_Standish,18,Depth,34,,,34,,,,
9/14/2023,SfkEel_Standish,19,Width,,,13.1,,39.8747645,-123.7241756,range_finder,
9/14/2023,SfkEel_Standish,19,Depth,14,,,14,,,,
9/14/2023,SfkEel_Standish,19,Depth,12,,,12,,,,
9/14/2023,SfkEel_Standish,19,Depth,25,,,25,,,,
9/14/2023,SfkEel_Standish,19,Depth,30,,,30,,,,
9/14/2023,SfkEel_Standish,19,Depth,20,,,20,,,,
9/14/2023,SfkEel_Standish,19,Depth,46,,,46,,,,
9/14/2023,SfkEel_Standish,19,Depth,34,,,34,,,,
9/14/2023,SfkEel_Standish,19,Depth,28,,,28,,,,
9/14/2023,SfkEel_Standish,20,Width,,,13.2,,39.8757862,-123.7258169,range_finder,
9/14/2023,SfkEel_Standish,20,Depth,10,,,10,,,,
9/14/2023,SfkEel_Standish,20,Depth,28,,,28,,,,
9/14/2023,SfkEel_Standish,20,Depth,34,,,34,,,,
9/14/2023,SfkEel_Standish,20,Depth,40,,,40,,,,
9/14/2023,SfkEel_Standish,20,Depth,38,,,38,,,,
9/14/2023,SfkEel_Standish,20,Depth,34,,,34,,,,
9/14/2023,SfkEel_Standish,20,Depth,32,,,32,,,,
9/14/2023,SfkEel_Standish,20,Depth,7,,,7,,,,
9/15/2023,SfkEel_Miranda,1,Width,,,13.7,,40.1814071,-123.7784946,range_finder,
9/15/2023,SfkEel_Miranda,1,Depth,45,,,45,,,,
9/15/2023,SfkEel_Miranda,1,Depth,75,,,75,,,,
9/15/2023,SfkEel_Miranda,1,Depth,120,,,120,,,,
9/15/2023,SfkEel_Miranda,1,Depth,147,,,147,,,,
9/15/2023,SfkEel_Miranda,1,Depth,115,,,115,,,,
9/15/2023,SfkEel_Miranda,1,Depth,88,,,88,,,,
9/15/2023,SfkEel_Miranda,1,Depth,40,,,40,,,,
9/15/2023,SfkEel_Miranda,1,Depth,12,,,12,,,,
9/15/2023,SfkEel_Miranda,2,Width,,,10.7,,40.1819868,-123.7768137,range_finder,
9/15/2023,SfkEel_Miranda,2,Depth,3,,,3,,,,
9/15/2023,SfkEel_Miranda,2,Depth,5,,,5,,,,
9/15/2023,SfkEel_Miranda,2,Depth,6,,,6,,,,
9/15/2023,SfkEel_Miranda,2,Depth,5,,,5,,,,
9/15/2023,SfkEel_Miranda,2,Depth,16,,,16,,,,
9/15/2023,SfkEel_Miranda,2,Depth,20,,,20,,,,
9/15/2023,SfkEel_Miranda,2,Depth,38,,,38,,,,
9/15/2023,SfkEel_Miranda,2,Depth,6,,,6,,,,
9/15/2023,SfkEel_Miranda,3,Width,,,11.7,,40.1826505,-123.775212,range_finder,
9/15/2023,SfkEel_Miranda,3,Depth,17,,,17,,,,
9/15/2023,SfkEel_Miranda,3,Depth,45,,,45,,,,
9/15/2023,SfkEel_Miranda,3,Depth,40,,,40,,,,
9/15/2023,SfkEel_Miranda,3,Depth,24,,,24,,,,
9/15/2023,SfkEel_Miranda,3,Depth,24,,,24,,,,
9/15/2023,SfkEel_Miranda,3,Depth,45,,,45,,,,
9/15/2023,SfkEel_Miranda,3,Depth,55,,,55,,,,
9/15/2023,SfkEel_Miranda,3,Depth,19,,,19,,,,
9/15/2023,SfkEel_Miranda,4,Width,,,19.3,,40.1831168,-123.7742044,range_finder,
9/15/2023,SfkEel_Miranda,4,Depth,10,,,10,,,,
9/15/2023,SfkEel_Miranda,4,Depth,16,,,16,,,,
9/15/2023,SfkEel_Miranda,4,Depth,26,,,26,,,,
9/15/2023,SfkEel_Miranda,4,Depth,46,,,46,,,,
9/15/2023,SfkEel_Miranda,4,Depth,34,,,34,,,,
9/15/2023,SfkEel_Miranda,4,Depth,26,,,26,,,,
9/15/2023,SfkEel_Miranda,4,Depth,55,,,55,,,,
9/15/2023,SfkEel_Miranda,4,Depth,58,,,58,,,,
9/15/2023,SfkEel_Miranda,5,Width,,,23.2,,40.1837813,-123.7755626,range_finder,
9/15/2023,SfkEel_Miranda,5,Depth,70,,,70,,,,
9/15/2023,SfkEel_Miranda,5,Depth,,4.4,,134,,,,
9/15/2023,SfkEel_Miranda,5,Depth,,5.2,,158,,,,
9/15/2023,SfkEel_Miranda,5,Depth,,6.8,,207,,,,
9/15/2023,SfkEel_Miranda,5,Depth,,7.2,,219,,,,
9/15/2023,SfkEel_Miranda,5,Depth,,8.4,,256,,,,
9/15/2023,SfkEel_Miranda,5,Depth,,8.4,,256,,,,
9/15/2023,SfkEel_Miranda,5,Depth,,5.2,,158,,,,
9/15/2023,SfkEel_Miranda,6,Width,,,34.5,,40.1849659,-123.7728593,range_finder,
9/15/2023,SfkEel_Miranda,6,Depth,8,,,8,,,,
9/15/2023,SfkEel_Miranda,6,Depth,12,,,12,,,,
9/15/2023,SfkEel_Miranda,6,Depth,20,,,20,,,,
9/15/2023,SfkEel_Miranda,6,Depth,26,,,26,,,,
9/15/2023,SfkEel_Miranda,6,Depth,30,,,30,,,,
9/15/2023,SfkEel_Miranda,6,Depth,24,,,24,,,,
9/15/2023,SfkEel_Miranda,6,Depth,50,,,50,,,,
9/15/2023,SfkEel_Miranda,6,Depth,115,,,115,,,,
9/15/2023,SfkEel_Miranda,7,Width,,,14.6,,40.1862721,-123.7721057,range_finder,
9/15/2023,SfkEel_Miranda,7,Depth,13,,,13,,,,
9/15/2023,SfkEel_Miranda,7,Depth,20,,,20,,,,
9/15/2023,SfkEel_Miranda,7,Depth,26,,,26,,,,
9/15/2023,SfkEel_Miranda,7,Depth,30,,,30,,,,
9/15/2023,SfkEel_Miranda,7,Depth,45,,,45,,,,
9/15/2023,SfkEel_Miranda,7,Depth,60,,,60,,,,
9/15/2023,SfkEel_Miranda,7,Depth,45,,,45,,,,
9/15/2023,SfkEel_Miranda,7,Depth,14,,,14,,,,
9/15/2023,SfkEel_Miranda,8,Width,,,13.3,,40.186847,-123.7719063,range_finder,
9/15/2023,SfkEel_Miranda,8,Depth,3,,,3,,,,
9/15/2023,SfkEel_Miranda,8,Depth,17,,,17,,,,
9/15/2023,SfkEel_Miranda,8,Depth,24,,,24,,,,
9/15/2023,SfkEel_Miranda,8,Depth,22,,,22,,,,
9/15/2023,SfkEel_Miranda,8,Depth,8,,,8,,,,
9/15/2023,SfkEel_Miranda,8,Depth,17,,,17,,,,
9/15/2023,SfkEel_Miranda,8,Depth,26,,,26,,,,
9/15/2023,SfkEel_Miranda,8,Depth,11,,,11,,,,
9/15/2023,SfkEel_Miranda,9,Width,,,19,,40.1877103,-123.771633,range_finder,
9/15/2023,SfkEel_Miranda,9,Depth,31,,,31,,,,
9/15/2023,SfkEel_Miranda,9,Depth,40,,,40,,,,
9/15/2023,SfkEel_Miranda,9,Depth,48,,,48,,,,
9/15/2023,SfkEel_Miranda,9,Depth,70,,,70,,,,
9/15/2023,SfkEel_Miranda,9,Depth,85,,,85,,,,
9/15/2023,SfkEel_Miranda,9,Depth,100,,,100,,,,
9/15/2023,SfkEel_Miranda,9,Depth,100,,,100,,,,
9/15/2023,SfkEel_Miranda,9,Depth,70,,,70,,,,
9/15/2023,SfkEel_Miranda,10,Width,,,21.3,,40.1887302,-123.7709142,range_finder,
9/15/2023,SfkEel_Miranda,10,Depth,,5.1,,155,,,,
9/15/2023,SfkEel_Miranda,10,Depth,,6.6,,201,,,,
9/15/2023,SfkEel_Miranda,10,Depth,,5.9,,180,,,,
9/15/2023,SfkEel_Miranda,10,Depth,,4.7,,143,,,,
9/15/2023,SfkEel_Miranda,10,Depth,,3.5,,107,,,,
9/15/2023,SfkEel_Miranda,10,Depth,,2.8,,85,,,,
9/15/2023,SfkEel_Miranda,10,Depth,,2.5,,76,,,,
9/15/2023,SfkEel_Miranda,10,Depth,27,,,27,,,,
9/15/2023,SfkEel_Miranda,11,Width,,,19.8,,40.1896344,-123.7698652,range_finder,
9/15/2023,SfkEel_Miranda,11,Depth,10,,,10,,,,
9/15/2023,SfkEel_Miranda,11,Depth,24,,,24,,,,
9/15/2023,SfkEel_Miranda,11,Depth,45,,,45,,,,
9/15/2023,SfkEel_Miranda,11,Depth,87,,,87,,,,
9/15/2023,SfkEel_Miranda,11,Depth,117,,,117,,,,
9/15/2023,SfkEel_Miranda,11,Depth,,5.7,,174,,,,
9/15/2023,SfkEel_Miranda,11,Depth,,6.4,,195,,,,
9/15/2023,SfkEel_Miranda,11,Depth,,4.6,,140,,,,
9/15/2023,SfkEel_Miranda,12,Width,,,29.7,,40.1904117,-123.7697315,range_finder,
9/15/2023,SfkEel_Miranda,12,Depth,30,,,30,,,,
9/15/2023,SfkEel_Miranda,12,Depth,60,,,60,,,,
9/15/2023,SfkEel_Miranda,12,Depth,85,,,85,,,,
9/15/2023,SfkEel_Miranda,12,Depth,93,,,93,,,,
9/15/2023,SfkEel_Miranda,12,Depth,95,,,95,,,,
9/15/2023,SfkEel_Miranda,12,Depth,163,,,163,,,,
9/15/2023,SfkEel_Miranda,12,Depth,,9.8,,299,,,,
9/15/2023,SfkEel_Miranda,12,Depth,75,,,75,,,,
9/15/2023,SfkEel_Miranda,13,Width,,,12.1,,40.1923191,-123.7697729,range_finder,
9/15/2023,SfkEel_Miranda,13,Depth,16,,,16,,,,
9/15/2023,SfkEel_Miranda,13,Depth,45,,,45,,,,
9/15/2023,SfkEel_Miranda,13,Depth,26,,,26,,,,
9/15/2023,SfkEel_Miranda,13,Depth,22,,,22,,,,
9/15/2023,SfkEel_Miranda,13,Depth,26,,,26,,,,
9/15/2023,SfkEel_Miranda,13,Depth,28,,,28,,,,
9/15/2023,SfkEel_Miranda,13,Depth,40,,,40,,,,
9/15/2023,SfkEel_Miranda,13,Depth,14,,,14,,,,
9/15/2023,SfkEel_Miranda,14,Width,,,17.8,,40.1933609,-123.7697112,range_finder,
9/15/2023,SfkEel_Miranda,14,Depth,28,,,28,,,,
9/15/2023,SfkEel_Miranda,14,Depth,50,,,50,,,,
9/15/2023,SfkEel_Miranda,14,Depth,50,,,50,,,,
9/15/2023,SfkEel_Miranda,14,Depth,48,,,48,,,,
9/15/2023,SfkEel_Miranda,14,Depth,45,,,45,,,,
9/15/2023,SfkEel_Miranda,14,Depth,48,,,48,,,,
9/15/2023,SfkEel_Miranda,14,Depth,45,,,45,,,,
9/15/2023,SfkEel_Miranda,14,Depth,22,,,22,,,,
9/15/2023,SfkEel_Miranda,15,Width,,,25.1,,40.1943815,-123.7699763,range_finder,
9/15/2023,SfkEel_Miranda,15,Depth,22,,,22,,,,
9/15/2023,SfkEel_Miranda,15,Depth,30,,,30,,,,
9/15/2023,SfkEel_Miranda,15,Depth,55,,,55,,,,
9/15/2023,SfkEel_Miranda,15,Depth,57,,,57,,,,
9/15/2023,SfkEel_Miranda,15,Depth,68,,,68,,,,
9/15/2023,SfkEel_Miranda,15,Depth,90,,,90,,,,
9/15/2023,SfkEel_Miranda,15,Depth,95,,,95,,,,
9/15/2023,SfkEel_Miranda,15,Depth,125,,,125,,,,
9/15/2023,SfkEel_Miranda,16,Width,,,20.5,,40.1949485,-123.7713433,range_finder,
9/15/2023,SfkEel_Miranda,16,Depth,10,,,10,,,,
9/15/2023,SfkEel_Miranda,16,Depth,10,,,10,,,,
9/15/2023,SfkEel_Miranda,16,Depth,4,,,4,,,,
9/15/2023,SfkEel_Miranda,16,Depth,8,,,8,,,,
9/15/2023,SfkEel_Miranda,16,Depth,14,,,14,,,,
9/15/2023,SfkEel_Miranda,16,Depth,4,,,4,,,,
9/15/2023,SfkEel_Miranda,16,Depth,15,,,15,,,,
9/15/2023,SfkEel_Miranda,16,Depth,10,,,10,,,,
9/15/2023,SfkEel_Miranda,17,Width,,,12.5,,40.1950802,-123.7724089,range_finder,
9/15/2023,SfkEel_Miranda,17,Depth,,4.6,,140,,,,
9/15/2023,SfkEel_Miranda,17,Depth,,3.8,,116,,,,
9/15/2023,SfkEel_Miranda,17,Depth,,3,,91,,,,
9/15/2023,SfkEel_Miranda,17,Depth,60,,,60,,,,
9/15/2023,SfkEel_Miranda,17,Depth,53,,,53,,,,
9/15/2023,SfkEel_Miranda,17,Depth,60,,,60,,,,
9/15/2023,SfkEel_Miranda,17,Depth,50,,,50,,,,
9/15/2023,SfkEel_Miranda,17,Depth,25,,,25,,,,
9/15/2023,SfkEel_Miranda,18,Width,,,17.2,,40.1954309,-123.7731309,,
9/15/2023,SfkEel_Miranda,18,Depth,,6.1,,186,,,,
9/15/2023,SfkEel_Miranda,18,Depth,,5.5,,168,,,,
9/15/2023,SfkEel_Miranda,18,Depth,,4.3,,131,,,,
9/15/2023,SfkEel_Miranda,18,Depth,,2.9,,88,,,,
9/15/2023,SfkEel_Miranda,18,Depth,,2.8,,85,,,,
9/15/2023,SfkEel_Miranda,18,Depth,,3,,91,,,,
9/15/2023,SfkEel_Miranda,18,Depth,,2.9,,88,,,,
9/15/2023,SfkEel_Miranda,18,Depth,49,,,49,,,,
9/15/2023,SfkEel_Miranda,19,Width,,,35.4,,40.1965381,-123.7743505,range_finder,
9/15/2023,SfkEel_Miranda,19,Depth,24,,,24,,,,
9/15/2023,SfkEel_Miranda,19,Depth,38,,,38,,,,
9/15/2023,SfkEel_Miranda,19,Depth,55,,,55,,,,
9/15/2023,SfkEel_Miranda,19,Depth,47,,,47,,,,
9/15/2023,SfkEel_Miranda,19,Depth,34,,,34,,,,
9/15/2023,SfkEel_Miranda,19,Depth,34,,,34,,,,
9/15/2023,SfkEel_Miranda,19,Depth,45,,,45,,,,
9/15/2023,SfkEel_Miranda,19,Depth,93,,,93,,,,
9/15/2023,SfkEel_Miranda,20,Width,,,31.8,,40.1974549,-123.7750922,range_finder,
9/15/2023,SfkEel_Miranda,20,Depth,22,,,22,,,,
9/15/2023,SfkEel_Miranda,20,Depth,55,,,55,,,,
9/15/2023,SfkEel_Miranda,20,Depth,,3.1,,94,,,,
9/15/2023,SfkEel_Miranda,20,Depth,,4.4,,134,,,,
9/15/2023,SfkEel_Miranda,20,Depth,,5.6,,171,,,,
9/15/2023,SfkEel_Miranda,20,Depth,,6.9,,210,,,,
9/15/2023,SfkEel_Miranda,20,Depth,,9.1,,277,,,,
9/15/2023,SfkEel_Miranda,20,Depth,,6.8,,207,,,,
